x,y,yaw
3.517408376543674,19.192592925476045,-3.1387350948304076
2.9946379818309126,19.20543569702343,-3.1206545946165263
2.4835616943908656,19.20374017697499,-3.1080183733219546
1.9700995989123085,19.209927849020445,-3.117073821097795
1.4587534300025293,19.228349694519146,-3.1386561793914063
0.948678763111424,19.24663978111222,-3.1330593876665023
0.4434688405370846,19.247032102012398,-3.116169089716022
-0.0901033248552281,19.241162971159834,-3.1060805652335106
-0.6283098155982563,19.249235346101,-3.103681821237127
-1.158940203352354,19.238766286570524,-3.098199570201658
-1.6737438652135612,19.23902922582249,-3.1114936096025216
-2.201228583627473,19.248581845352305,-3.1268765949746977
-2.717032588312792,19.261995683607935,-3.1302783334286635
-3.2603383759183426,19.27665951471026,-3.1312746815163957
-3.760641289266582,19.290276452747158,-3.1318746634629866
-4.270132429499004,19.308174393231724,-3.1388531246230187
-4.78089231154012,19.328071190772597,3.1406405464110727
-5.31054007576501,19.34298269294569,-3.0905919590626683
-5.823630250435254,19.284877646405647,-2.8830682314922704
-6.320359406078269,19.12784008813668,-2.733729781063701
-6.76445850274496,18.854937042269885,-2.2441190330383187
-7.023854146810306,18.380310389594843,-1.7280571215486555
-7.131444337091057,17.85408760838702,-1.6783249849041713
-7.183589572003909,17.33502799740194,-1.6040555533135403
-7.201019664148973,16.814530546810623,-1.5678761057471122
-7.212611614458053,16.30552974851267,-1.5445850592697012
-7.207105170762053,15.789426230469076,-1.5258961470094228
-7.197451586652843,15.268592410498577,-1.532366854533404
-7.212526054774857,14.743360395897064,-1.5581677656083008
-7.227164663443675,14.227715778136977,-1.586350261161627
-7.262123240668736,13.684648612830006,-1.6075277284042926
-7.299329902730749,13.15941126530307,-1.5916411793341285
-7.315028715394834,12.658500162658457,-1.5709516141485687
-7.328976886406213,12.128709677242515,-1.545661043435849
-7.318887926291415,11.586637516756412,-1.5333377367885468
-7.326671354875991,11.061709176470652,-1.5572274157197914
-7.347458668399877,10.539936800391278,-1.57680880224813
-7.376942084191362,10.015460553374723,-1.5899822195396953
-7.410507651146711,9.477190696576429,-1.5962747045770536
-7.442969813687267,8.966222586689485,-1.5947297462725845
-7.467222861291484,8.449823293524737,-1.5936199084353975
-7.507029209663608,7.908043181736582,-1.5858211150397161
-7.533013173710125,7.387846635067243,-1.5824227487856741
-7.5535649378156355,6.866821856894607,-1.582219880370212
-7.573606566350554,6.3662915163941145,-1.5779301274980888
-7.598798618878824,5.856936692614533,-1.5814209322980703
-7.628501209848973,5.318895789761392,-1.5839115859704094
-7.65773510819907,4.773300734885844,-1.5858569078959353
-7.680788456428873,4.246896097840856,-1.5852536626594178
-7.70926275673048,3.7356674023478735,-1.5893428827360239
-7.738366074420549,3.2147480030302162,-1.5879453258472624
-7.761223628078058,2.704812168139979,-1.589541313193114
-7.744021742032272,2.1741204948536748,-1.3165259608123352
-7.596446664505588,1.6814699369693349,-1.16074965535055
-7.360331428080981,1.2074320361721913,-0.9736037727494327
-7.033452421477901,0.7909461949547332,-0.7005451856432493
-6.587093607866445,0.502918578438722,-0.332611543752468
-6.108831548177361,0.3567379988183612,-0.19653371154758878
-5.592838266940744,0.2772360206769857,-0.08427363998858171
-5.084854310101655,0.21884477686704606,-0.06312815319221846
-4.574392003510717,0.1687893858645113,-0.04080188705623033
-4.0563661051681965,0.14705074447902966,-0.0035723895706654767
-3.541178588852989,0.13750338659881667,0.02100681245596243
-3.0365332977446897,0.13767820130800867,0.02309563593006176
-2.5116451436340794,0.10987800272754633,-0.01370665797812701
-1.9973872881893353,0.08748348637656811,-0.032995605774992144
-1.4557503856619958,0.044069667430375326,-0.0279781421731549
-0.9154910832385914,0.012057114668207802,-0.02108600021920004
-0.39995551282626973,-0.0067908761560353526,-0.01559424065394112
0.11293205197413503,-0.034194801225210014,0.0028222748941190297
0.632323072103893,0.0001554884687235969,0.25237361735849617
1.104008083984438,0.1751855304653489,0.5613159768615996
1.5239801525810317,0.5067052416473574,0.9823521672575425
1.7871563592486541,0.9568206055264366,1.1651400840614516
1.9827648715443367,1.4479305413460688,1.3201918507418826
2.0929855329808995,1.9610862227597279,1.4267650840936072
2.1839935149088876,2.491644642312185,1.443861069870579
2.254895944925681,3.0180934396028216,1.5317692034901058
2.285792834629152,3.5460396468603013,1.5786637858364228
